"id","price","date_stamp.x","journal_id","influence_id","article_influence","est_article_influence","date_stamp.y","ai_percentile","cost_effectiveness","ef_percentile","eigenfactor","efn","journal_name","pub_name","is_hybrid","category"
8861,2145,"2016-08-11","1471-2393",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC Pregnancy and Childbirth","BMC-Springer",0,"MEDICINE"
8862,2145,"2016-08-11","1471-244X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC Psychiatry","Biomed Central",0,"PSYCHIATRY"
8863,2145,"2016-08-11","1471-2458",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC PUBLIC HEALTH","Biomed Central",0,"MEDICINE"
8864,2145,"2016-08-11","1471-2466",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC Pulmonary Medicine","BMC-Springer",0,"MEDICINE"
8865,2145,"2016-08-11","2052-1847",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC Sports Science Medicine and Rehabilitation","BioMed Central",0,NA
8866,2145,"2016-08-11","1471-2482",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC Surgery","BMC-Springer",0,"GASTROENTEROLOGY"
8867,2145,"2016-08-11","1471-2490",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC Urology","BMC-Springer",0,"UROLOGY"
8868,2145,"2016-08-11","1746-6148",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC VETERINARY RESEARCH","Biomed Central",0,"VETERINARY"
8869,2145,"2016-08-11","1472-6874",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC Womens Health","BMC-Springer",0,"MEDICINE"
8870,0,"2016-08-11","2051-6673",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Borderline Personality Disorder and Emotion Dysregulation","BioMed Central",0,NA
8871,0,"2016-08-11","2321-3876",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burns & Trauma","BioMed Central",0,NA
8872,2145,"2016-08-11","1470-7330",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cancer Imaging","BioMed Central",0,"RADIOLOGY"
8873,2145,"2016-08-11","2059-7347",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cancers of the Head & Neck","BioMed Central",0,NA
8874,2075,"2016-08-11","2057-3804",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cardio-Oncology","BioMed Central",0,NA
8875,2410,"2016-08-11","1475-2840",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cardiovascular Diabetology","Biomed Central",0,"MEDICINE"
8876,2145,"2016-08-11","1476-7120",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CARDIOVASCULAR ULTRASOUND","Biomed Central",0,"MEDICINE"
8877,2145,"2016-08-11","1753-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Child and Adolescent Psychiatry and Mental Health","BioMed Central Ltd",0,NA
8878,2145,"2016-08-11","1749-8546",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese Medicine","BioMed Central Ltd",0,"FOOD SCIENCE"
8879,0,"2016-08-11","2057-4967",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese Neurosurgical Journal","BioMed Central",0,NA
8880,2145,"2016-08-11","1476-7961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clinical and Molecular Allergy","BioMed Central Ltd",0,NA
8881,2300,"2016-08-11","2045-7022",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clinical and Translational Allergy","BioMed Central Ltd",0,NA
8882,2145,"2016-08-11","2055-8260",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clinical Diabetes and Endocrinology","BioMed Central",0,NA
8883,0,"2016-08-11","2056-5909",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clinical Hypertension","BioMed Central",0,NA
8884,2145,"2016-08-11","1752-1505",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conflict and Health","BioMed Central Ltd",0,NA
8885,2145,"2016-08-11","2055-7426",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contraception and Reproductive Medicine","BioMed Central",0,NA
8886,2145,"2016-08-11","2054-9040",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COPD Research and Practice","BioMed Central",0,NA
8887,2145,"2016-08-11","1478-7547",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cost Effectiveness and Resource Allocation","BioMed Central Ltd",0,NA
8888,2740,"2016-08-11","1364-8535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Critical Care","BioMed Central Ltd",0,NA
8889,2220,"2016-08-11","1758-5996",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diabetology & Metabolic Syndrome","Biomed Central",0,"MEDICINE"
8890,2145,"2016-08-11","2397-7523",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diagnostic and Prognostic Research","BioMed Central",0,NA
8891,2145,"2016-08-11","1746-1596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diagnostic Pathology","Biomed Central",0,"ONCOLOGY"
8892,2145,"2016-08-11","2054-314X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Disaster and Military Medicine","BioMed Central",0,NA
8893,2145,"2016-08-11","1742-7622",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emerging Themes in Epidemiology","BioMed Central Ltd",0,NA
8894,2450,"2016-08-11","2047-783X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"European Journal of Medical Research","BioMed Central",0,NA
8895,2145,"2016-08-11","1861-6909",NA,NA,NA,NA,NA,NA,NA,NA,NA,"European Review of Aging and Physical Activity","BioMed Central",0,NA
8896,2580,"2016-08-11","2162-3619",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Experimental Hematology & Oncology","BioMed Central",0,NA
8897,0,"2016-08-11","2326-0254",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eye and Vision","BioMed Central",0,NA
8898,2145,"2016-08-11","2054-7099",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fertility Research and Practice","BioMed Central",0,NA
8899,2450,"2016-08-11","1755-1536",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fibrogenesis & Tissue Repair","BioMed Central Ltd",0,NA
8900,0,"2016-08-11","2397-0642",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Global Health Research and Policy","BioMed Central",0,NA
8901,2145,"2016-08-11","1744-8603",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Globalization and Health","London School of Economics",0,"MEDICINE"
8902,2410,"2016-08-11","1757-4749",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut Pathogens","Biomed Central",0,"MOLECULAR AND CELL BIOLOGY"
8903,2145,"2016-08-11","2053-6844",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gynecologic Oncology Research and Practice","BioMed Central",0,NA
8904,2450,"2016-08-11","1477-7517",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HARM REDUCTION JOURNAL","Biomed Central",0,"PSYCHIATRY"
8905,2145,"2016-08-11","1746-160X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Head & Face Medicine","BioMed Central Ltd",0,"DENTISTRY"
8906,2145,"2016-08-11","1477-7525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health and Quality of Life Outcomes","Biomed Central",0,"MEDICINE"
8907,2145,"2016-08-11","2047-2501",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health Information Science and Systems","BioMed Central",0,NA
8908,2300,"2016-08-11","1478-4505",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health Research Policy and Systems","BioMed Central Ltd",0,"MEDICINE"
8909,2145,"2016-08-11","2059-5166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hepatology Medicine and Policy","BioMed Central",0,NA
8910,2450,"2016-08-11","1478-4491",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUMAN RESOURCES FOR HEALTH","Biomed Central",0,"MEDICINE"
8911,2365,"2016-08-11","1748-5908",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Implementation Science","Biomed Central",0,"MEDICINE"
8912,2145,"2016-08-11","2049-9957",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infectious Diseases of Poverty","BioMed Central",0,NA
8913,1940,"2016-08-11","1746-4358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Breastfeeding Journal","BioMed Central Ltd",0,NA
8914,2220,"2016-08-11","1475-9276",NA,NA,NA,NA,NA,NA,NA,NA,NA,"INTERNATIONAL JOURNAL FOR EQUITY IN HEALTH","Biomed Central",0,"MEDICINE"
8915,2580,"2016-08-11","1479-5868",NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Journal of Behavioral Nutrition and Physical Activity","Biomed Central",0,"MEDICINE"
8916,2145,"2016-08-11","1476-072X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Journal of Health Geographics","Biomed Central",0,"MEDICINE"
8917,2145,"2016-08-11","1752-4458",NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Journal of Mental Health Systems","BioMed Central Ltd",0,"PSYCHIATRY"
8918,2145,"2016-08-11","1687-9856",NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Journal of Pediatric Endocrinology","BioMed Central Ltd",0,NA
8919,0,"2016-08-11","2056-9920",NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Journal of Retina and Vitreous","BioMed Central",0,NA
8920,2145,"2016-08-11","2046-0481",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Irish Veterinary Journal","BioMed Central Ltd",0,NA
8921,0,"2016-08-11","2045-4015",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Israel Journal of Health Policy Research","BioMed Central",0,"MEDICINE"
8922,2145,"2016-08-11","1824-7288",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italian Journal of Pediatrics","BioMed Central Ltd",0,NA
8923,2410,"2016-08-11","2051-1426",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal for ImmunoTherapy of Cancer","BioMed Central",0,NA
8924,2175,"2016-08-11","1749-8090",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Cardiothoracic Surgery","Biomed Central",0,"MEDICINE"
8925,2145,"2016-08-11","1532-429X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE","Biomed Central",0,NA
8926,2145,"2016-08-11","2054-7072",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Clinical Movement Disorders","BioMed Central",0,NA
8927,2145,"2016-08-11","2053-2393",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Compassionate Health Care","BioMed Central",0,NA
8928,2145,"2016-08-11","2056-7251",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Congenital Cardiology","BioMed Central",0,NA
8929,1940,"2016-08-11","1746-4269",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Ethnobiology and Ethnomedicine","BioMed Central Ltd",0,"FOOD SCIENCE"
8930,2220,"2016-08-11","1756-9966",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH","Biomed Central",0,"ONCOLOGY"
8931,2145,"2016-08-11","1757-1146",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Foot and Ankle Research","Biomed Central",0,"SPORTS MEDICINE"
8932,2145,"2016-08-11","2072-1315",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF HEALTH POPULATION AND NUTRITION","I C D D R B-CENTRE HEALTH POPULATION RESEARCH",0,NA
8933,2580,"2016-08-11","1756-8722",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Hematology & Oncology","Biomed Central",0,"MOLECULAR AND CELL BIOLOGY"
8934,0,"2016-08-11","2052-0492",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Intensive Care","BioMed Central",0,NA
8935,1120,"2016-08-11","1752-1947",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Medical Case Reports","BioMed Central Ltd",0,NA
8936,2145,"2016-08-11","2049-9256",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Molecular Psychiatry","BioMed Central",0,NA
8937,2260,"2016-08-11","1745-6673",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Occupational Medicine and Toxicology","BioMed Central Ltd",0,"ENVIRONMENTAL HEALTH"
8938,2450,"2016-08-11","1749-799X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Orthopaedic Surgery and Research","BioMed Central Ltd",0,"ORTHOPEDICS"
8939,2145,"2016-08-11","1916-0216",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Otolaryngology - Head & Neck Surgery","BioMed Central",0,NA
8940,2145,"2016-08-11","1757-2215",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Ovarian Research","Biomed Central",0,"MOLECULAR AND CELL BIOLOGY"
8941,2145,"2016-08-11","1550-2783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF THE INTERNATIONAL SOCIETY OF SPORTS NUTRITION","Biomed Central",0,"SPORTS MEDICINE"
8942,0,"2016-08-11","2050-5736",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Therapeutic Ultrasound","BioMed Central",0,NA
8943,0,"2016-08-11","2058-511X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kidney Disease and Transplantation","BioMed Central",0,NA
8944,2145,"2016-08-11","2054-958X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maternal Health Neonatology and Perinatology","BioMed Central",0,NA
8945,0,"2016-08-11","2054-9369",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Military Medical Research","BioMed Central",0,NA
8946,2145,"2016-08-11","2040-2392",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Molecular Autism","BioMed Central Ltd",0,"NEUROSCIENCE"
8947,2145,"2016-08-11","2049-6958",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Multidisciplinary Respiratory Medicine","BioMed Central",0,NA
8948,2145,"2016-08-11","2056-6115",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Multiple Sclerosis and Demyelinating Disorders","BioMed Central",0,NA
8949,2145,"2016-08-11","2055-4788",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neuropsychiatric Electrophysiology","BioMed Central",0,NA
8950,2145,"2016-08-11","2055-5792",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neurovascular Imaging","BioMed Central",0,NA
8951,0,"2016-08-11","2316-7874",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrire","BioMed Central",0,NA
8952,2240,"2016-08-11","1743-7075",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrition & Metabolism","Biomed Central",0,"MEDICINE"
8953,2300,"2016-08-11","1475-2891",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NUTRITION JOURNAL","Biomed Central",0,"MEDICINE"
8954,2365,"2016-08-11","1750-1172",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orphanet Journal of Rare Diseases","Biomed Central",0,"MOLECULAR AND CELL BIOLOGY"
8955,2145,"2016-08-11","1754-9493",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patient Safety in Surgery","BioMed Central Ltd",0,NA
8956,2145,"2016-08-11","1546-0096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pediatric Rheumatology","BioMed Central Ltd",0,"RHEUMATOLOGY"
8957,2450,"2016-08-11","2047-0525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Perioperative Medicine","BioMed Central",0,NA
8958,2450,"2016-08-11","2055-5784",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pilot and Feasibility Studies","BioMed Central",0,NA
8959,2145,"2016-08-11","2200-6133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pneumonia","BioMed Central",0,NA
8960,2145,"2016-08-11","1478-7954",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Population Health Metrics","BioMed Central Ltd",0,"MEDICINE"
8961,2145,"2016-08-11","2055-5660",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porcine Health Management","BioMed Central",0,NA
8962,2145,"2016-08-11","2107-6952",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Public Health Reviews","BioMed Central",0,NA
8963,0,"2016-08-11","2059-1381",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Renal Replacement Therapy","BioMed Central",0,NA
8964,2145,"2016-08-11","1477-7827",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproductive Biology and Endocrinology","Biomed Central",0,"MEDICINE"
8965,2145,"2016-08-11","1742-4755",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reproductive Health","BioMed Central Ltd",0,"MEDICINE"
8966,2450,"2016-08-11","2056-7529",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research Involvement and Engagement","BioMed Central",0,NA
8967,2525,"2016-08-11","1465-993X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Respiratory Research","BioMed Central",0,NA
8968,2145,"2016-08-11","2056-5917",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Safety in Health","BioMed Central",0,NA
8969,2325,"2016-08-11","1757-7241",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SCANDINAVIAN JOURNAL OF TRAUMA RESUSCITATION & EMERGENCY MEDICINE","Biomed Central",0,"MEDICINE"
8970,2145,"2016-08-11","2397-1789",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scoliosis and Spinal Disorders","BioMed Central",0,NA
8971,2145,"2016-08-11","2398-2683",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sleep Science and Practice","BioMed Central",0,NA
8972,1940,"2016-08-11","1747-597X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Substance Abuse Treatment Prevention and Policy","Biomed Central",0,"PSYCHIATRY"
8973,2450,"2016-08-11","2046-4053",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Systematic Reviews","BioMed Central",0,NA
8974,2145,"2016-08-11","1477-9560",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thrombosis Journal","BioMed Central Ltd",0,NA
8975,2145,"2016-08-11","1756-6614",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thyroid Research","BioMed Central Ltd",0,NA
8976,2145,"2016-08-11","1617-9625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tobacco Induced Diseases","BioMed Central Ltd",0,"MEDICINE"
8977,2145,"2016-08-11","2396-832X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Translational Medicine Communications","BioMed Central",0,NA
8978,2450,"2016-08-11","2047-1440",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Transplantation Research","BioMed Central",0,NA
8979,2145,"2016-08-11","1745-6215",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trials","Biomed Central",0,"MEDICINE"
8980,2145,"2016-08-11","2055-0936",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical Diseases Travel Medicine and Vaccines","BioMed Central",0,NA
8981,1105,"2016-08-11","1349-4147",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical Medicine and Health","BioMed Central",0,NA
8982,2145,"2016-08-11","2045-824X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vascular Cell","BioMed Central Ltd",0,NA
8983,1800,"2016-08-11","1297-9716",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VETERINARY RESEARCH","Biomed Central",0,NA
8984,2145,"2016-08-11","2054-2690",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Women's Midlife Health","BioMed Central",0,NA
8985,2300,"2016-08-11","1939-4551",NA,NA,NA,NA,NA,NA,NA,NA,NA,"World Allergy Organization Journal","BioMed Central",0,NA
8986,2145,"2016-08-11","1749-7922",NA,NA,NA,NA,NA,NA,NA,NA,NA,"World Journal of Emergency Surgery","BioMed Central Ltd",0,"GASTROENTEROLOGY"
8987,2580,"2016-08-11","1477-7819",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WORLD JOURNAL OF SURGICAL ONCOLOGY","Biomed Central",0,"ONCOLOGY"
8988,2240,"2016-08-11","2052-3211",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Pharmaceutical Policy and Practice","BioMed Central",0,NA
8989,2145,"2016-08-11","1472-6939",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC Medical Ethics","BMC-Springer",0,"MEDICINE"
8990,2145,"2016-08-11","1747-5341",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philosophy  Ethics  and Humanities in Medicine","BioMed Central Ltd",0,NA
8991,2145,"2016-08-11","2058-8615",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research Integrity and Peer Review","BioMed Central",0,NA
8992,2145,"2016-08-11","2046-1682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC Biophysics","BMC-Springer",0,"MOLECULAR AND CELL BIOLOGY"
8993,2145,"2016-08-11","2050-7283",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC Psychology","BioMed Central",0,NA
8994,2145,"2016-08-11","2050-2974",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Eating Disorders","BioMed Central",0,NA
8995,2500,"2016-08-11","0741-8329",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alcohol","Elsevier",1,"NEUROSCIENCE"
8996,1000,"2016-08-11","2215-0390",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ampersand","Elsevier",0,NA
8997,1750,"2016-08-11","1075-9964",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anaerobe","Elsevier",1,"INFECTIOUS DISEASES"
8998,2500,"2016-08-11","2213-3054",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anthropocene","Elsevier",1,NA
8999,2600,"2016-08-11","0195-6663",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Appetite","Elsevier",1,"MEDICINE"
9000,3600,"2016-08-11","0044-8486",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aquaculture","Elsevier",1,"ECOLOGY AND EVOLUTION"
9001,3000,"2016-08-11","0021-9150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atherosclerosis","Elsevier",1,"MEDICINE"
9002,0,"2016-08-11","0187-6236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATMOSFERA","CENTRO CIENCIAS ATMOSFERA UNAM",0,NA
9003,3100,"2016-08-11","0005-1098",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automatica","Elsevier",1,"ROBOTICS"
9004,2200,"2016-08-11","0300-9084",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biochimie","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
9005,2600,"2016-08-11","1567-5394",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bioelectrochemistry","Elsevier",1,NA
9006,3000,"2016-08-11","1045-1056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biologicals","Elsevier",1,"INFECTIOUS DISEASES"
9007,3500,"2016-08-11","0142-9612",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biomaterials","Elsevier",1,"PHYSICS AND CHEMISTRY"
9008,1700,"2016-08-11","2405-8866",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bioprinting","Elsevier",1,NA
9009,1800,"2016-08-11","0303-2647",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BioSystems","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
9010,1000,"2016-08-11","2352-5738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biotribology","Elsevier",1,NA
9011,2150,"2016-08-11","8756-3282",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bone","Elsevier",1,"MEDICINE"
9012,3000,"2016-08-11","1538-4721",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brachytherapy","Elsevier",1,"ONCOLOGY"
9013,3000,"2016-08-11","0305-4179",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burns","Elsevier",1,"PLASTIC SURGERY"
9014,2500,"2016-08-11","0364-5916",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calphad","Elsevier",1,"PHYSICS AND CHEMISTRY"
9015,3000,"2016-08-11","1499-2671",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canadian Journal of Diabetes","CANADIAN DIABETES ASSOC",0,"MEDICINE"
9016,3500,"2016-08-11","0008-6223",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carbon","Elsevier",1,"PHYSICS AND CHEMISTRY"
9017,3000,"2016-08-11","1889-898X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cardiocore","Elsevier",1,NA
9018,2500,"2016-08-11","0341-8162",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catena","Elsevier",1,NA
9019,5000,"2016-08-11","0092-8674",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cell","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
9020,3000,"2016-08-11","0045-6535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chemosphere","Elsevier",1,NA
9021,3000,"2016-08-11","0012-3692",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chest","Elsevier",1,"MEDICINE"
9022,1100,"2016-08-11","0264-2751",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cities","Elsevier",1,NA
9023,2150,"2016-08-11","0010-0277",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cognition","Elsevier",1,"PSYCHOLOGY"
9024,1700,"2016-08-11","1322-7696",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Collegian","Elsevier",1,"MEDICINE"
9025,3000,"2016-08-11","0010-7824",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contraception","Elsevier",1,"MEDICINE"
9026,2600,"2016-08-11","0010-9452",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cortex","Elsevier",1,"NEUROSCIENCE"
9027,2200,"2016-08-11","0011-2240",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cryobiology","Elsevier",1,"VETERINARY"
9028,2200,"2016-08-11","0011-2275",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cryogenics","Elsevier",1,"PHYSICS AND CHEMISTRY"
9029,3300,"2016-08-11","1043-4666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cytokine","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
9030,3000,"2016-08-11","1465-3249",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cytotherapy","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
9031,1500,"2016-08-11","1125-7865",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dendrochronologia","Elsevier",1,NA
9032,3600,"2016-08-11","0011-9164",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desalination","Elsevier",1,NA
9033,3000,"2016-08-11","0301-4681",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Differentiation","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
9034,2000,"2016-08-11","0011-5029",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Disease-a-Month","Elsevier",1,"MEDICINE"
9035,2400,"2016-08-11","0141-9382",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Displays","Elsevier",1,"PHYSICS AND CHEMISTRY"
9036,3000,"2016-08-11","2352-3964",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EBioMedicine","Elsevier",0,NA
9037,1000,"2016-08-11","0717-3458",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ELECTRONIC JOURNAL OF BIOTECHNOLOGY","UNIV CATOLICA DE VALPARAISO",0,NA
9038,750,"2016-08-11","0160-9327",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Endeavour","Elsevier",1,"HISTORY AND PHILOSOPHY OF SCIENCE"
