publisher_name,journal_name,date_stamp,is_hybrid,issn,apc
Hindawi,International Journal of Spectroscopy,2016-08-11,False,1687-9457,1000
Hindawi,International Journal of Surgical Oncology,2016-08-11,False,2090-1410,750
Hindawi,International Journal of Vascular Medicine,2016-08-11,False,2090-2832,1000
Hindawi,International Journal of Zoology,2016-08-11,False,1687-8485,750
Hindawi,Journal of Addiction,2016-08-11,False,2090-7850,750
Hindawi,Journal of Aging Research,2016-08-11,False,2090-2212,750
Hindawi,Journal of Amino Acids,2016-08-11,False,2090-0112,800
Hindawi,Journal of Applied Chemistry,2016-08-11,False,2314-6923,600
Hindawi,Journal of Astrophysics,2016-08-11,False,2314-6192,600
Hindawi,Journal of Biomarkers,2016-08-11,False,2090-7699,800
Hindawi,Journal of Biophysics,2016-08-11,False,1687-8019,750
Hindawi,Journal of Botany,2016-08-11,False,2090-0139,750
Hindawi,Journal of Cancer Research,2016-08-11,False,2314-6915,600
Hindawi,Journal of Ceramics,2016-08-11,False,2090-8644,600
Hindawi,Journal of Chemistry,2016-08-11,False,2090-9071,1500
Hindawi,Journal of Complex Analysis,2016-08-11,False,2314-4971,1000
Hindawi,Journal of Composites,2016-08-11,False,2314-5978,600
Hindawi,Journal of Computer Networks and Communications,2016-08-11,False,2090-715X,1000
Hindawi,Journal of Control Science and Engineering,2016-08-11,False,1687-5257,1250
Hindawi,Journal of Crystallography,2016-08-11,False,2314-5994,600
Hindawi,Journal of Electrical and Computer Engineering,2016-08-11,False,2090-0155,1250
Hindawi,Journal of Engineering,2016-08-11,False,2314-4912,1250
Hindawi,Journal of Fluids,2016-08-11,False,2314-6826,600
Hindawi,Journal of Food Quality,2016-08-11,False,1745-4557,1500
Hindawi,Journal of Function Spaces,2016-08-11,False,2314-8888,1750
Hindawi,Journal of Healthcare Engineering,2016-08-11,False,2040-2309,1250
Hindawi,Journal of Industrial Engineering,2016-08-11,False,2314-4890,600
Hindawi,Journal of Marine Biology,2016-08-11,False,1687-949X,750
Hindawi,Journal of Mathematics,2016-08-11,False,2314-4785,1000
Hindawi,Journal of Metallurgy,2016-08-11,False,1687-9473,600
Hindawi,Journal of Nanomaterials,2016-08-11,False,1687-4129,2000
Hindawi,Journal of Nanoscience,2016-08-11,False,2314-6931,750
Hindawi,Journal of Neurodegenerative Diseases,2016-08-11,False,2090-8601,800
Hindawi,Journal of Nucleic Acids,2016-08-11,False,2090-021X,1000
Hindawi,Journal of Nutrition and Metabolism,2016-08-11,False,2090-0732,1000
Hindawi,Journal of Oncology,2016-08-11,False,1687-8469,1000
Hindawi,Journal of Ophthalmology,2016-08-11,False,2090-0058,2000
Hindawi,Journal of Parasitology Research,2016-08-11,False,2090-0031,750
Hindawi,Journal of Petroleum Engineering,2016-08-11,False,2314-5013,600
Hindawi,Journal of Probability and Statistics,2016-08-11,False,1687-9538,1000
Hindawi,Journal of Sensors,2016-08-11,False,1687-7268,2000
Hindawi,Journal of Signal Transduction,2016-08-11,False,2090-1747,800
Hindawi,Journal of Solar Energy,2016-08-11,False,2314-6230,750
Hindawi,Journal of Spectroscopy,2016-08-11,False,2314-4939,1500
Hindawi,Journal of Theoretical Chemistry,2016-08-11,False,2314-6184,600
Hindawi,Journal of Thyroid Research,2016-08-11,False,2042-0072,1000
Hindawi,Journal of Transplantation,2016-08-11,False,2090-0015,1000
Hindawi,Journal of Veterinary Medicine,2016-08-11,False,2314-6966,800
Hindawi,Lung Cancer International,2016-08-11,False,2090-3200,800
Hindawi,Malaria Research and Treatment,2016-08-11,False,2044-4362,750
Hindawi,Mediators of Inflammation,2016-08-11,False,1466-1861,2000
Hindawi,Mobile Information Systems,2016-08-11,False,1875-905X,2000
Hindawi,Molecular Biology International,2016-08-11,False,2090-2190,750
Hindawi,Neural Plasticity,2016-08-11,False,1687-5443,2000
Hindawi,Neuroscience Journal,2016-08-11,False,2314-4270,750
Hindawi,Nursing Research and Practice,2016-08-11,False,2090-1437,1000
Hindawi,Occupational Therapy International,2016-08-11,False,1557-0703,1500
Hindawi,Oxidative Medicine and Cellular Longevity,2016-08-11,False,1942-0994,2000
Hindawi,Pain Research and Treatment,2016-08-11,False,2090-1550,1000
Hindawi,Pathology Research International,2016-08-11,False,2042-003X,750
Hindawi,PPAR Research,2016-08-11,False,1687-4765,1250
Hindawi,Psyche: A Journal of Entomology,2016-08-11,False,1687-7438,750
Hindawi,Pulmonary Medicine,2016-08-11,False,2090-1844,1000
Hindawi,Scanning,2016-08-11,False,1932-8745,1500
Hindawi,Science and Technology of Nuclear Installations,2016-08-11,False,1687-6083,1500
Hindawi,Scientifica,2016-08-11,False,2090-908X,1250
Hindawi,Shock and Vibration,2016-08-11,False,1875-9203,2000
Hindawi,Smart Materials Research,2016-08-11,False,2090-357X,600
Hindawi,Stroke Research and Treatment,2016-08-11,False,2042-0056,1000
Hindawi,The Scientific World Journal,2016-08-11,False,1537-744X,750
Hindawi,Tuberculosis Research and Treatment,2016-08-11,False,2090-1518,750
Hindawi,VLSI Design,2016-08-11,False,1563-5171,1000
Hindawi,Active and Passive Electronic Components,2016-08-11,False,1563-5031,1000
Hindawi,Advances in Agriculture,2016-08-11,False,2314-7539,750
Hindawi,Advances in Artificial Neural Systems,2016-08-11,False,1687-7608,600
Hindawi,Advances in Bioinformatics,2016-08-11,False,1687-8035,750
Hindawi,Advances in Civil Engineering,2016-08-11,False,1687-8094,1000
Hindawi,Advances in Condensed Matter Physics,2016-08-11,False,1687-8124,1250
Hindawi,Advances in Hematology,2016-08-11,False,1687-9112,750
Hindawi,Advances in Human-Computer Interaction,2016-08-11,False,1687-5907,1000
Hindawi,Advances in Mathematical Physics,2016-08-11,False,1687-9139,1750
Hindawi,Advances in Meteorology,2016-08-11,False,1687-9317,2000
Hindawi,Advances in Numerical Analysis,2016-08-11,False,1687-9570,750
Hindawi,Advances in Operations Research,2016-08-11,False,1687-9155,1000
Hindawi,Advances in Orthopedic Surgery,2016-08-11,False,2314-8233,600
Hindawi,Advances in Pharmacological Sciences,2016-08-11,False,1687-6342,1250
Hindawi,Advances in Power Electronics,2016-08-11,False,2090-1828,750
Hindawi,Advances in Software Engineering,2016-08-11,False,1687-8663,600
Hindawi,Advances in Urology,2016-08-11,False,1687-6377,1000
Hindawi,Algebra,2016-08-11,False,2314-4114,600
Hindawi,Anatomy Research International,2016-08-11,False,2090-2751,750
Hindawi,Anesthesiology Research and Practice,2016-08-11,False,1687-6970,1000
Hindawi,Applied Bionics and Biomechanics,2016-08-11,False,1754-2103,1250
Hindawi,Archaea,2016-08-11,False,1472-3654,1250
Hindawi,Autism Research and Treatment,2016-08-11,False,2090-1933,750
Hindawi,Behavioural Neurology,2016-08-11,False,1875-8584,1500
Hindawi,Bioinorganic Chemistry and Applications,2016-08-11,False,1687-479X,1250
Hindawi,Biotechnology Research International,2016-08-11,False,2090-3146,750
Hindawi,Canadian Journal of Gastroenterology and Hepatology,2016-08-11,False,2291-2797,2000
Hindawi,Canadian Respiratory Journal,2016-08-11,False,1916-7245,1750
Hindawi,Cardiovascular Psychiatry and Neurology,2016-08-11,False,2090-0171,800
Hindawi,Case Reports in Cardiology,2016-08-11,False,2090-6412,500
Hindawi,Case Reports in Dentistry,2016-08-11,False,2090-6455,400
Hindawi,Case Reports in Emergency Medicine,2016-08-11,False,2090-6498,400
Hindawi,Case Reports in Gastrointestinal Medicine,2016-08-11,False,2090-6536,400
Hindawi,Case Reports in Hematology,2016-08-11,False,2090-6579,400
Hindawi,Case Reports in Immunology,2016-08-11,False,2090-6617,500
Hindawi,Case Reports in Medicine,2016-08-11,False,1687-9635,400
Hindawi,Case Reports in Oncological Medicine,2016-08-11,False,2090-6714,500
Hindawi,Case Reports in Orthopedics,2016-08-11,False,2090-6757,400
Hindawi,Case Reports in Pathology,2016-08-11,False,2090-679X,400
Hindawi,Case Reports in Psychiatry,2016-08-11,False,2090-6838,400
Hindawi,Case Reports in Radiology,2016-08-11,False,2090-6870,400
Hindawi,Case Reports in Surgery,2016-08-11,False,2090-6919,400
Hindawi,Case Reports in Urology,2016-08-11,False,2090-6978,400
Hindawi,Case Reports in Veterinary Medicine,2016-08-11,False,2090-701X,400
Hindawi,Child Development Research,2016-08-11,False,2090-3995,750
Hindawi,Chinese Journal of Engineering,2016-08-11,False,2314-8063,750
Hindawi,Cholesterol,2016-08-11,False,2090-1291,1000
Hindawi,Complexity,2016-08-11,False,1099-0526,2000
Hindawi,Contrast Media & Molecular Imaging,2016-08-11,False,1555-4317,1500
Hindawi,Current Gerontology and Geriatrics Research,2016-08-11,False,1687-7071,750
Hindawi,Depression Research and Treatment,2016-08-11,False,2090-133X,750
Hindawi,Diagnostic and Therapeutic Endoscopy,2016-08-11,False,1029-0516,750
Hindawi,Disease Markers,2016-08-11,False,1875-8630,1750
Hindawi,Education Research International,2016-08-11,False,2090-4010,1000
Hindawi,Enzyme Research,2016-08-11,False,2090-0414,750
Hindawi,Epilepsy Research and Treatment,2016-08-11,False,2090-1356,750
Hindawi,Genetics Research International,2016-08-11,False,2090-3162,1000
Hindawi,Hepatitis Research and Treatment,2016-08-11,False,2090-1372,800
Hindawi,Indian Journal of Materials Science,2016-08-11,False,2314-7490,750
Hindawi,Influenza Research and Treatment,2016-08-11,False,2090-1399,800
Hindawi,International Journal of Aerospace Engineering,2016-08-11,False,1687-5974,1500
Hindawi,International Journal of Alzheimer’s Disease,2016-08-11,False,2090-0252,750
Hindawi,International Journal of Analytical Chemistry,2016-08-11,False,1687-8779,1500
Hindawi,International Journal of Atmospheric Sciences,2016-08-11,False,2314-4130,600
Hindawi,International Journal of Biodiversity,2016-08-11,False,2314-4157,600
Hindawi,International Journal of Biomedical Imaging,2016-08-11,False,1687-4196,1000
Hindawi,International Journal of Carbohydrate Chemistry,2016-08-11,False,1687-935X,600
Hindawi,International Journal of Chemical Engineering,2016-08-11,False,1687-8078,1250
Hindawi,International Journal of Combinatorics,2016-08-11,False,1687-9171,600
Hindawi,International Journal of Computer Games Technology,2016-08-11,False,1687-7055,1000
Hindawi,International Journal of Dentistry,2016-08-11,False,1687-8736,750
Hindawi,International Journal of Digital Multimedia Broadcasting,2016-08-11,False,1687-7586,1000
Hindawi,International Journal of Ecology,2016-08-11,False,1687-9716,750
Hindawi,International Journal of Endocrinology,2016-08-11,False,1687-8345,1750
Hindawi,International Journal of Evolutionary Biology,2016-08-11,False,2090-052X,800
Hindawi,International Journal of Food Science,2016-08-11,False,2314-5765,750
Hindawi,International Journal of Genomics,2016-08-11,False,2314-4378,1250
Hindawi,International Journal of Inflammation,2016-08-11,False,2042-0099,750
Hindawi,International Journal of Manufacturing Engineering,2016-08-11,False,2314-5781,600
Hindawi,International Journal of Medicinal Chemistry,2016-08-11,False,2090-2077,1000
Hindawi,International Journal of Microbiology,2016-08-11,False,1687-9198,750
Hindawi,International Journal of Molecular Imaging,2016-08-11,False,2090-1720,800
Hindawi,International Journal of Nephrology,2016-08-11,False,2090-2158,1000
Hindawi,International Journal of Oceanography,2016-08-11,False,1687-9414,600
Hindawi,International Journal of Otolaryngology,2016-08-11,False,1687-921X,750
Hindawi,International Journal of Pediatrics,2016-08-11,False,1687-9759,1000
Hindawi,International Journal of Photoenergy,2016-08-11,False,1687-529X,1500
Hindawi,International Journal of Polymer Science,2016-08-11,False,1687-9430,1750
Hindawi,International Journal of Proteomics,2016-08-11,False,2090-2174,800
Hindawi,International Journal of Reproductive Medicine,2016-08-11,False,2314-5757,750
Hindawi,International Journal of Rotating Machinery,2016-08-11,False,1542-3034,1000
Hindawi,International Journal of Stochastic Analysis,2016-08-11,False,2090-3340,750
Hindawi,International Journal of Telemedicine and Applications,2016-08-11,False,1687-6423,1000
Hindawi,International Journal of Vehicular Technology,2016-08-11,False,1687-5710,750
Hindawi,International Scholarly Research Notices,2016-08-11,False,2356-7872,600
Hindawi,Journal of Advanced Transportation,2016-08-11,False,2042-3195,1500
Hindawi,Journal of Allergy,2016-08-11,False,1687-9791,750
Hindawi,Journal of Analytical Methods in Chemistry,2016-08-11,False,2090-8873,1500
Hindawi,Journal of Anthropology,2016-08-11,False,2090-4053,500
Hindawi,Journal of Applied Mathematics,2016-08-11,False,1687-0042,750
Hindawi,Journal of Biomedical Education,2016-08-11,False,2314-503X,500
Hindawi,Journal of Blood Transfusion,2016-08-11,False,2090-9195,800
Hindawi,Journal of Catalysts,2016-08-11,False,2314-5110,600
Hindawi,Journal of Combustion,2016-08-11,False,2090-1976,1000
Hindawi,Journal of Computational Engineering,2016-08-11,False,2314-6443,600
Hindawi,Journal of Construction Engineering,2016-08-11,False,2314-5986,750
Hindawi,Journal of Diabetes Research,2016-08-11,False,2314-6753,2000
Hindawi,Journal of Discrete Mathematics,2016-08-11,False,2090-9845,600
Hindawi,Journal of Energy,2016-08-11,False,2314-615X,750
Hindawi,Journal of Environmental and Public Health,2016-08-11,False,1687-9813,750
Hindawi,Journal of Geological Research,2016-08-11,False,1687-8841,600
Hindawi,Journal of Gravity,2016-08-11,False,2314-6907,600
Hindawi,Journal of Immunology Research,2016-08-11,False,2314-7156,1750
Hindawi,Journal of Lipids,2016-08-11,False,2090-3049,1000
Hindawi,Journal of Materials,2016-08-11,False,2314-4874,750
Hindawi,Journal of Medical Engineering,2016-08-11,False,2314-5137,600
Hindawi,Journal of Mycology,2016-08-11,False,2314-6168,600
Hindawi,Journal of Nanoparticles,2016-08-11,False,2314-4858,750
Hindawi,Journal of Nanotechnology,2016-08-11,False,1687-9511,1000
Hindawi,Journal of Nonlinear Dynamics,2016-08-11,False,2314-6893,600
Hindawi,Journal of Operators,2016-08-11,False,2314-5072,600
Hindawi,Journal of Optimization,2016-08-11,False,2314-6486,1000
Hindawi,Journal of Pathogens,2016-08-11,False,2090-3065,1250
Hindawi,Journal of Pharmaceutics,2016-08-11,False,2090-7818,1000
Hindawi,Journal of Polymers,2016-08-11,False,2314-6877,600
Hindawi,Journal of Quality and Reliability Engineering,2016-08-11,False,2314-8047,600
Hindawi,Journal of Renewable Energy,2016-08-11,False,2314-4394,750
Hindawi,Journal of Robotics,2016-08-11,False,1687-9619,1000
Hindawi,Journal of Sexually Transmitted Diseases,2016-08-11,False,2090-7958,800
Hindawi,Journal of Skin Cancer,2016-08-11,False,2090-2913,1000
Hindawi,Journal of Sports Medicine,2016-08-11,False,2314-6176,750
Hindawi,Journal of Thermodynamics,2016-08-11,False,1687-9252,750
Hindawi,Leukemia Research and Treatment,2016-08-11,False,2090-3227,800
Hindawi,Mathematical Problems in Engineering,2016-08-11,False,1563-5147,2000
Hindawi,New Journal of Science,2016-08-11,False,2090-8520,600
Hindawi,Obstetrics and Gynecology International,2016-08-11,False,1687-9597,1000
Hindawi,Organic Chemistry International,2016-08-11,False,2090-2018,600
Hindawi,Pain Research and Management,2016-08-11,False,1918-1523,2000
Hindawi,Parkinson’s Disease,2016-08-11,False,2042-0080,1250
Hindawi,Physics Research International,2016-08-11,False,2090-2239,750
Hindawi,Plastic Surgery International,2016-08-11,False,2090-147X,750
Hindawi,Prostate Cancer,2016-08-11,False,2090-312X,1000
Hindawi,Psychiatry Journal,2016-08-11,False,2314-4335,750
Hindawi,Radiology Research and Practice,2016-08-11,False,2090-195X,1000
Hindawi,Sarcoma,2016-08-11,False,1369-1643,750
Hindawi,Schizophrenia Research and Treatment,2016-08-11,False,2090-2093,750
Hindawi,Scientific Programming,2016-08-11,False,1875-919X,1500
Hindawi,Security and Communication Networks,2016-08-11,False,1939-0122,2000
Hindawi,Sleep Disorders,2016-08-11,False,2090-3553,750
Hindawi,Stem Cells International,2016-08-11,False,1687-9678,2000
Hindawi,Surgery Research and Practice,2016-08-11,False,2356-6124,750
Hindawi,Thrombosis,2016-08-11,False,2090-1496,800
Hindawi,Ulcers,2016-08-11,False,2090-1534,600
Hindawi,Veterinary Medicine International,2016-08-11,False,2042-0048,750
Hindawi,Wireless Communications and Mobile Computing,2016-08-11,False,1530-8677,2000
publisher_name,journal_name,date_stamp,is_hybrid,issn,apc
publisher_name,journal_name,date_stamp,is_hybrid,issn,apc
publisher_name,journal_name,date_stamp,is_hybrid,issn,apc
Springer,3D Research,2016-08-11,True,2092-6731,3000
Springer,4OR,2016-08-11,True,1614-2411,3000
Springer,The AAPS Journal,2016-08-11,True,1550-7416,3000
Springer,AAPS PharmSciTech,2016-08-11,True,1530-9932,3000
Springer,Abdominal Radiology,2016-08-11,True,,3000
Springer,Academic Psychiatry,2016-08-11,True,1545-7230,3000
Springer,Academic Questions,2016-08-11,True,1936-4709,3000
Springer,Accreditation and Quality Assurance,2016-08-11,True,1432-0517,3000
Springer,Acoustics Australia,2016-08-11,True,1839-2571,3000
Springer,Acta Analytica,2016-08-11,True,1874-6349,3000
Springer,Acta Applicandae Mathematicae,2016-08-11,True,1572-9036,3000
Springer,Acta Biotheoretica,2016-08-11,True,1572-8358,3000
Springer,Acta Diabetologica,2016-08-11,True,1432-5233,3000
Springer,Acta Endoscopica,2016-08-11,True,1958-5454,3000
Springer,acta ethologica,2016-08-11,True,1437-9546,3000
Springer,Acta Geochimica,2016-08-11,True,,3000
Springer,Acta Geodaetica et Geophysica,2016-08-11,True,2213-5820,3000
Springer,Acta Geotechnica,2016-08-11,True,1861-1133,3000
Springer,Acta Informatica,2016-08-11,True,1432-0525,3000
Springer,Acta Mathematica Vietnamica,2016-08-11,True,2315-4144,3000
Springer,Acta Mechanica,2016-08-11,True,1619-6937,3000
Springer,Acta Mechanica Sinica,2016-08-11,True,1614-3116,3000
Springer,Acta Neurochirurgica,2016-08-11,True,0942-0940,3000
Springer,Acta Neurologica Belgica,2016-08-11,True,2240-2993,3000
Springer,Acta Neuropathologica,2016-08-11,True,1432-0533,3000
Springer,Acta Physiologiae Plantarum,2016-08-11,True,1861-1664,3000
Springer,Adaptive Human Behavior and Physiology,2016-08-11,True,2198-7335,3000
Springer,ADHD Attention Deficit and Hyperactivity Disorders,2016-08-11,True,1866-6647,3000
Springer,Administration and Policy in Mental Health and Mental Health Services Research,2016-08-11,True,1573-3289,3000
Springer,Adolescent Research Review,2016-08-11,True,2363-8354,3000
Springer,Adsorption,2016-08-11,True,1572-8757,3000
Springer,Advances in Applied Clifford Algebras,2016-08-11,True,1661-4909,3000
Springer,Advances in Atmospheric Sciences,2016-08-11,True,1861-9533,3000
Springer,Advances in Computational Mathematics,2016-08-11,True,1572-9044,3000
Springer,Advances in Data Analysis and Classification,2016-08-11,True,1862-5355,3000
Springer,Advances in Health Sciences Education,2016-08-11,True,1573-1677,3000
Springer,Advances in Manufacturing,2016-08-11,True,2195-3597,3000
Springer,Advances in Therapy,2016-08-11,True,1865-8652,3000
Springer,Aequationes mathematicae,2016-08-11,True,1420-8903,3000
Springer,Aerobiologia,2016-08-11,True,1573-3025,3000
Springer,Aesthetic Plastic Surgery,2016-08-11,True,1432-5241,3000
Springer,African Archaeological Review,2016-08-11,True,1572-9842,3000
Springer,Afrika Matematika,2016-08-11,True,2190-7668,3000
Springer,AGE,2016-08-11,True,1574-4647,3000
Springer,Ageing International,2016-08-11,True,1936-606X,3000
Springer,Aging Clinical and Experimental Research,2016-08-11,True,1720-8319,3000
Springer,Agricultural Research,2016-08-11,True,2249-7218,3000
Springer,Agriculture and Human Values,2016-08-11,True,1572-8366,3000
Springer,Agroforestry Systems,2016-08-11,True,1572-9680,3000
Springer,Agronomy for Sustainable Development,2016-08-11,True,1773-0155,3000
Springer,AI & SOCIETY,2016-08-11,True,1435-5655,3000
Springer,AIDS and Behavior,2016-08-11,True,1573-3254,3000
Springer,"Air Quality, Atmosphere & Health",2016-08-11,True,1873-9326,3000
